date,branch_id,branch_name,city,category,covers,orders,revenue,food_cost,is_weekend,month,year,quarter,is_outlier,gross_profit,gross_margin
2022-01-11,BR002,Polanco,Mexico City,Starters,47,27,2348.58,662.26,False,1,2022,1,False,1686.32,0.7180168442207632
2022-01-11,BR002,Polanco,Mexico City,Main Course,47,43,8342.5,2697.84,False,1,2022,1,False,5644.66,0.6766149235840575
2022-01-11,BR002,Polanco,Mexico City,Desserts,47,17,1193.76,288.08,False,1,2022,1,False,905.6800000000001,0.7586784613322611
2022-01-11,BR002,Polanco,Mexico City,Beverages,47,37,2099.47,366.06,False,1,2022,1,False,1733.4099999999999,0.8256417095743211
2022-01-11,BR002,Polanco,Mexico City,Alcohol,47,20,2274.58,520.26,False,1,2022,1,False,1754.32,0.771272059017489
2022-01-11,BR003,Guadalajara,Guadalajara,Starters,29,17,1424.28,418.04,False,1,2022,1,False,1006.24,0.7064902968517427
2022-01-11,BR003,Guadalajara,Guadalajara,Main Course,29,25,4426.46,1482.96,False,1,2022,1,False,2943.5,0.6649783348318973
2022-01-11,BR003,Guadalajara,Guadalajara,Desserts,29,12,945.66,230.69,False,1,2022,1,False,714.97,0.7560539728866612
2022-01-11,BR003,Guadalajara,Guadalajara,Beverages,29,23,1417.24,266.06,False,1,2022,1,False,1151.18,0.812268917050041
2022-01-11,BR003,Guadalajara,Guadalajara,Alcohol,29,13,1577.87,339.49,False,1,2022,1,False,1238.3799999999999,0.7848428577766229
2022-01-11,BR004,Monterrey,Monterrey,Main Course,36,34,5867.77,1805.36,False,1,2022,1,False,4062.4100000000008,0.6923260454993976
2022-01-11,BR004,Monterrey,Monterrey,Desserts,36,14,1014.49,255.68,False,1,2022,1,False,758.81,0.7479718873522656
2022-01-11,BR004,Monterrey,Monterrey,Beverages,36,28,1674.93,302.47,False,1,2022,1,False,1372.46,0.8194133486175541
2022-01-11,BR004,Monterrey,Monterrey,Alcohol,36,14,1636.08,346.78,False,1,2022,1,False,1289.3,0.7880421495281404
2022-01-12,BR001,Downtown,Mexico City,Starters,44,28,2312.35,667.52,False,1,2022,1,False,1644.83,0.7113239777715311
2022-01-12,BR001,Downtown,Mexico City,Main Course,44,39,12623.75,2371.79,False,1,2022,1,False,10251.96,0.812116843251807
2022-01-12,BR001,Downtown,Mexico City,Desserts,44,17,1269.2,314.5,False,1,2022,1,False,954.7,0.7522061140876143
2022-01-12,BR001,Downtown,Mexico City,Beverages,44,36,2308.45,429.26,False,1,2022,1,False,1879.1899999999998,0.8140483874461218
2022-01-12,BR001,Downtown,Mexico City,Alcohol,44,21,2368.52,533.1,False,1,2022,1,False,1835.42,0.7749227365612281
2022-01-12,BR002,Polanco,Mexico City,Starters,57,32,2531.34,725.86,False,1,2022,1,False,1805.48,0.7132506893582055
2022-01-12,BR002,Polanco,Mexico City,Main Course,57,54,10251.61,3162.34,False,1,2022,1,False,7089.27,0.691527477147492
2022-01-12,BR002,Polanco,Mexico City,Desserts,57,24,1714.07,414.1,False,1,2022,1,False,1299.9699999999998,0.7584112667510661
2022-01-12,BR002,Polanco,Mexico City,Beverages,57,45,2835.9,518.89,False,1,2022,1,False,2317.01,0.8170281039528898
2022-01-12,BR002,Polanco,Mexico City,Alcohol,57,25,2932.24,669.43,False,1,2022,1,False,2262.81,0.7717001336861922
2022-01-12,BR003,Guadalajara,Guadalajara,Starters,32,20,1683.44,465.56,False,1,2022,1,False,1217.88,0.7234472271064012
2022-01-12,BR003,Guadalajara,Guadalajara,Main Course,32,30,5228.39,1714.51,False,1,2022,1,False,3513.88,0.6720768726127928
2022-01-12,BR003,Guadalajara,Guadalajara,Desserts,32,12,861.44,223.96,False,1,2022,1,False,637.48,0.7400167161961366
2022-01-12,BR003,Guadalajara,Guadalajara,Beverages,32,26,1570.87,294.25,False,1,2022,1,False,1276.62,0.8126834174693004
2022-01-12,BR003,Guadalajara,Guadalajara,Alcohol,32,14,1577.02,362.2,False,1,2022,1,False,1214.82,0.7703263116510888
2022-01-12,BR004,Monterrey,Monterrey,Starters,35,20,1601.88,461.71,False,1,2022,1,False,1140.17,0.7117699203435963
2022-01-12,BR004,Monterrey,Monterrey,Main Course,35,34,6152.77,2046.44,False,1,2022,1,False,4106.33,0.6673953357593408
2022-01-12,BR004,Monterrey,Monterrey,Desserts,35,14,991.48,243.2,False,1,2022,1,False,748.28,0.7547101303102433
2022-01-12,BR004,Monterrey,Monterrey,Beverages,35,28,1745.57,299.55,False,1,2022,1,False,1446.02,0.8283941635110594
2022-01-12,BR004,Monterrey,Monterrey,Alcohol,35,15,1875.59,428.18,False,1,2022,1,False,1447.4099999999999,0.7717091688482024
2022-01-13,BR001,Downtown,Mexico City,Starters,48,30,2391.14,692.71,False,1,2022,1,False,1698.4299999999998,0.7103013625300065
2022-01-13,BR001,Downtown,Mexico City,Main Course,48,42,7435.76,2450.18,False,1,2022,1,False,4985.58,0.6704869441724853
2022-01-13,BR001,Downtown,Mexico City,Desserts,48,17,1219.77,311.72,False,1,2022,1,False,908.05,0.7444436246177558
2022-01-13,BR001,Downtown,Mexico City,Beverages,48,42,2576.91,472.84,False,1,2022,1,False,2104.0699999999997,0.8165089195975024
2022-01-13,BR001,Downtown,Mexico City,Alcohol,48,21,2419.93,524.17,False,1,2022,1,False,1895.7599999999998,0.7833945609996983
2022-01-13,BR002,Polanco,Mexico City,Starters,46,29,2497.89,692.47,False,1,2022,1,False,1805.4199999999998,0.7227780246528069
2022-01-13,BR002,Polanco,Mexico City,Main Course,46,43,8293.92,2562.05,False,1,2022,1,False,5731.87,0.6910929934216872
2022-01-13,BR002,Polanco,Mexico City,Desserts,46,18,1351.27,341.58,False,1,2022,1,False,1009.69,0.7472155823780592
2022-01-13,BR002,Polanco,Mexico City,Beverages,46,35,2225.03,417.81,False,1,2022,1,False,1807.2200000000003,0.8122227565471027
2022-01-13,BR002,Polanco,Mexico City,Alcohol,46,20,2475.51,567.62,False,1,2022,1,False,1907.8900000000003,0.7707058343533253
2022-01-13,BR003,Guadalajara,Guadalajara,Starters,36,20,1720.75,486.95,False,1,2022,1,False,1233.8,0.7170129304082522
2022-01-13,BR003,Guadalajara,Guadalajara,Main Course,36,33,6164.72,2058.4,False,1,2022,1,False,4106.32,0.6661000012977069
2022-01-13,BR003,Guadalajara,Guadalajara,Desserts,36,15,1116.15,268.25,False,1,2022,1,False,847.9000000000001,0.7596649195896609
2022-01-13,BR003,Guadalajara,Guadalajara,Beverages,36,33,2087.36,361.62,False,1,2022,1,False,1725.7400000000002,0.8267572435995708
2022-01-13,BR003,Guadalajara,Guadalajara,Alcohol,36,17,2160.73,476.26,False,1,2022,1,False,1684.47,0.7795837517875903
2022-01-13,BR004,Monterrey,Monterrey,Starters,34,19,1499.95,413.06,False,1,2022,1,False,1086.89,0.724617487249575
2022-01-13,BR004,Monterrey,Monterrey,Main Course,34,34,5634.94,1773.16,False,1,2022,1,False,3861.7799999999997,0.6853276166205852
2022-01-13,BR004,Monterrey,Monterrey,Desserts,34,13,980.83,255.5,False,1,2022,1,False,725.33,0.7395063364701324
2022-01-13,BR004,Monterrey,Monterrey,Beverages,34,28,1638.86,302.0,False,1,2022,1,False,1336.86,0.815725565331999
2022-01-13,BR004,Monterrey,Monterrey,Alcohol,34,15,1720.69,376.75,False,1,2022,1,False,1343.94,0.7810471380667058
2022-01-14,BR001,Downtown,Mexico City,Starters,59,33,2804.27,778.83,False,1,2022,1,False,2025.44,0.7222699668719489
2022-01-14,BR001,Downtown,Mexico City,Main Course,59,60,10562.22,3407.15,False,1,2022,1,False,7155.07,0.6774210345931064
2022-01-14,BR001,Downtown,Mexico City,Desserts,59,24,1659.77,421.73,False,1,2022,1,False,1238.04,0.7459105779716466
2022-01-14,BR001,Downtown,Mexico City,Beverages,59,46,2963.61,514.71,False,1,2022,1,False,2448.9,0.8263233016490024
2022-01-14,BR001,Downtown,Mexico City,Alcohol,59,26,2913.01,672.7,False,1,2022,1,False,2240.3100000000004,0.7690704803622371
2022-01-14,BR002,Polanco,Mexico City,Starters,66,40,3164.49,908.21,False,1,2022,1,False,2256.2799999999997,0.7129995670708392
2022-01-14,BR002,Polanco,Mexico City,Main Course,66,59,11296.37,3508.25,False,1,2022,1,False,7788.120000000001,0.6894356328625921
2022-01-14,BR002,Polanco,Mexico City,Desserts,66,24,1666.53,415.47,False,1,2022,1,False,1251.06,0.7506975571996903
2022-01-14,BR002,Polanco,Mexico City,Beverages,66,56,3126.52,578.28,False,1,2022,1,False,2548.24,0.815040364366772
2022-01-14,BR002,Polanco,Mexico City,Alcohol,66,29,3493.58,764.03,False,1,2022,1,False,2729.55,0.7813045643723631
2022-01-14,BR003,Guadalajara,Guadalajara,Starters,42,25,2007.78,544.3,False,1,2022,1,False,1463.48,0.7289045612567114
2022-01-14,BR003,Guadalajara,Guadalajara,Main Course,42,42,8099.62,2559.04,False,1,2022,1,False,5540.58,0.6840543136591594
2022-01-14,BR003,Guadalajara,Guadalajara,Desserts,42,16,1227.65,304.11,False,1,2022,1,False,923.5400000000001,0.7522828167637357
2022-01-14,BR003,Guadalajara,Guadalajara,Beverages,42,32,1814.37,333.64,False,1,2022,1,False,1480.73,0.81611247981393
2022-01-14,BR003,Guadalajara,Guadalajara,Alcohol,42,19,2107.48,450.76,False,1,2022,1,False,1656.72,0.786114221724524
2022-01-14,BR004,Monterrey,Monterrey,Starters,40,24,1883.23,506.43,False,1,2022,1,False,1376.8,0.731084360380835
2022-01-14,BR004,Monterrey,Monterrey,Main Course,40,40,6829.68,2218.88,False,1,2022,1,False,4610.8,0.6751121575242178
2022-01-14,BR004,Monterrey,Monterrey,Desserts,40,15,1052.9,256.46,False,1,2022,1,False,796.44,0.7564251115965429
2022-01-14,BR004,Monterrey,Monterrey,Beverages,40,35,2219.51,412.71,False,1,2022,1,False,1806.8000000000002,0.8140535523606561
2022-01-14,BR004,Monterrey,Monterrey,Alcohol,40,17,2094.86,447.27,False,1,2022,1,False,1647.5900000000001,0.7864916987292707
2022-01-15,BR001,Downtown,Mexico City,Starters,71,45,3526.96,946.61,True,1,2022,1,False,2580.35,0.7316073899335405
2022-01-15,BR001,Downtown,Mexico City,Main Course,71,63,10480.94,3247.06,True,1,2022,1,False,7233.880000000001,0.6901938184933795
2022-01-15,BR001,Downtown,Mexico City,Desserts,71,28,2073.6,538.76,True,1,2022,1,False,1534.84,0.7401813271604938
2022-01-15,BR001,Downtown,Mexico City,Beverages,71,64,3742.81,657.5,True,1,2022,1,False,3085.31,0.8243298484293886
2022-01-15,BR001,Downtown,Mexico City,Alcohol,71,31,3773.74,810.97,True,1,2022,1,False,2962.7699999999995,0.7851017823167467
2022-01-15,BR002,Polanco,Mexico City,Starters,79,46,3942.56,1096.87,True,1,2022,1,False,2845.69,0.7217873665841484
2022-01-15,BR002,Polanco,Mexico City,Main Course,79,71,13697.0,4498.58,True,1,2022,1,False,9198.42,0.671564576184566
2022-01-15,BR002,Polanco,Mexico City,Desserts,79,29,2303.23,575.08,True,1,2022,1,False,1728.15,0.7503158607694412
2022-01-15,BR002,Polanco,Mexico City,Beverages,79,72,4527.26,808.81,True,1,2022,1,False,3718.4500000000003,0.8213466865167894
2022-01-15,BR002,Polanco,Mexico City,Alcohol,79,32,3697.88,816.92,True,1,2022,1,False,2880.96,0.7790842320464698
2022-01-15,BR003,Guadalajara,Guadalajara,Starters,53,30,2402.86,695.33,True,1,2022,1,False,1707.5300000000002,0.7106240063923824
2022-01-15,BR003,Guadalajara,Guadalajara,Main Course,53,55,9940.69,3076.58,True,1,2022,1,False,6864.110000000001,0.6905063934193703
2022-01-15,BR003,Guadalajara,Guadalajara,Desserts,53,20,1384.41,360.44,True,1,2022,1,False,1023.97,0.7396436026899545
2022-01-15,BR003,Guadalajara,Guadalajara,Beverages,53,41,2490.12,438.09,True,1,2022,1,False,2052.0299999999997,0.8240687195797792
2022-01-15,BR003,Guadalajara,Guadalajara,Alcohol,53,24,2949.77,670.35,True,1,2022,1,False,2279.42,0.7727449936774732
2022-01-15,BR004,Monterrey,Monterrey,Starters,46,24,1921.48,559.54,True,1,2022,1,False,1361.94,0.7087973853487937
2022-01-15,BR004,Monterrey,Monterrey,Main Course,46,46,8409.05,2717.94,True,1,2022,1,False,5691.109999999999,0.6767839411110648
2022-01-15,BR004,Monterrey,Monterrey,Desserts,46,19,1350.98,351.74,True,1,2022,1,False,999.24,0.7396408533064887
2022-01-15,BR004,Monterrey,Monterrey,Beverages,46,38,2237.37,403.49,True,1,2022,1,False,1833.8799999999999,0.8196587958183045
2022-01-15,BR004,Monterrey,Monterrey,Alcohol,46,18,2044.67,460.53,True,1,2022,1,False,1584.14,0.7747656100984511
2022-01-16,BR001,Downtown,Mexico City,Starters,66,40,3261.47,903.1,True,1,2022,1,False,2358.37,0.7231003197944486
2022-01-16,BR001,Downtown,Mexico City,Main Course,66,60,10550.6,3450.15,True,1,2022,1,False,7100.450000000001,0.6729901616969651
2022-01-16,BR001,Downtown,Mexico City,Desserts,66,25,1894.92,472.6,True,1,2022,1,False,1422.3200000000002,0.7505963312435354
2022-01-16,BR001,Downtown,Mexico City,Beverages,66,57,3659.03,673.94,True,1,2022,1,False,2985.09,0.8158145738078124
2022-01-16,BR001,Downtown,Mexico City,Alcohol,66,28,3107.96,667.5,True,1,2022,1,False,2440.46,0.7852288961247893
2022-01-16,BR002,Polanco,Mexico City,Starters,78,42,3567.92,1008.69,True,1,2022,1,False,2559.23,0.7172890647772372
2022-01-16,BR002,Polanco,Mexico City,Main Course,78,71,13333.96,4099.01,True,1,2022,1,False,9234.949999999999,0.6925886983311784
2022-01-16,BR002,Polanco,Mexico City,Desserts,78,28,2176.67,543.92,True,1,2022,1,False,1632.75,0.7501137057983066
2022-01-16,BR002,Polanco,Mexico City,Beverages,78,68,4037.46,708.31,True,1,2022,1,False,3329.15,0.824565444611216
2022-01-16,BR002,Polanco,Mexico City,Alcohol,78,37,4652.71,1043.52,True,1,2022,1,False,3609.19,0.7757178074713447
2022-01-16,BR003,Guadalajara,Guadalajara,Starters,47,28,2327.06,624.96,True,1,2022,1,False,1702.1,0.7314379517502771
2022-01-16,BR003,Guadalajara,Guadalajara,Main Course,47,48,8137.94,2721.39,True,1,2022,1,False,5416.549999999999,0.665592275194951
2022-01-16,BR003,Guadalajara,Guadalajara,Desserts,47,18,1281.99,321.84,True,1,2022,1,False,960.1500000000001,0.7489527999438373
2022-01-16,BR003,Guadalajara,Guadalajara,Beverages,47,42,2613.63,484.88,True,1,2022,1,False,2128.75,0.8144802439518983
2022-01-16,BR003,Guadalajara,Guadalajara,Alcohol,47,21,2597.53,591.41,True,1,2022,1,False,2006.1200000000003,0.7723183177865126
2022-01-16,BR004,Monterrey,Monterrey,Starters,47,28,2273.84,667.72,True,1,2022,1,False,1606.1200000000001,0.7063469725222531
2022-01-16,BR004,Monterrey,Monterrey,Main Course,47,48,8003.3,2613.71,True,1,2022,1,False,5389.59,0.6734209638524109
2022-01-16,BR004,Monterrey,Monterrey,Desserts,47,20,1423.34,358.25,True,1,2022,1,False,1065.09,0.7483032866356598
2022-01-16,BR004,Monterrey,Monterrey,Beverages,47,43,2387.61,438.25,True,1,2022,1,False,1949.3600000000001,0.8164482474105905
2022-01-16,BR004,Monterrey,Monterrey,Alcohol,47,20,2562.97,590.41,True,1,2022,1,False,1972.56,0.7696383492588676
2022-01-17,BR001,Downtown,Mexico City,Starters,57,34,3057.41,885.57,False,1,2022,1,False,2171.8399999999997,0.7103528803791443
2022-01-17,BR001,Downtown,Mexico City,Main Course,57,52,9852.58,3006.85,False,1,2022,1,False,6845.73,0.694815977134923
2022-01-17,BR001,Downtown,Mexico City,Desserts,57,23,1650.48,396.96,False,1,2022,1,False,1253.52,0.7594881489021376
2022-01-17,BR001,Downtown,Mexico City,Beverages,57,44,2722.91,482.28,False,1,2022,1,False,2240.63,0.8228806681087514
2022-01-17,BR001,Downtown,Mexico City,Alcohol,57,26,2903.03,626.87,False,1,2022,1,False,2276.1600000000003,0.7840635473970301
2022-01-17,BR002,Polanco,Mexico City,Starters,51,32,2641.12,748.82,False,1,2022,1,False,1892.2999999999997,0.7164763433694795
2022-01-17,BR002,Polanco,Mexico City,Main Course,51,52,9533.52,2969.26,False,1,2022,1,False,6564.26,0.6885452592536649
2022-01-17,BR002,Polanco,Mexico City,Desserts,51,18,1429.94,340.37,False,1,2022,1,False,1089.5700000000002,0.7619690336657483
2022-01-17,BR002,Polanco,Mexico City,Beverages,51,46,2772.78,521.01,False,1,2022,1,False,2251.7700000000004,0.8120983273104971
2022-01-17,BR002,Polanco,Mexico City,Alcohol,51,24,3109.45,673.87,False,1,2022,1,False,2435.58,0.7832832172892312
2022-01-17,BR003,Guadalajara,Guadalajara,Starters,36,21,1779.25,504.54,False,1,2022,1,False,1274.71,0.7164310805114514
2022-01-17,BR003,Guadalajara,Guadalajara,Main Course,36,36,6981.9,2294.15,False,1,2022,1,False,4687.75,0.6714146579011444
2022-01-17,BR003,Guadalajara,Guadalajara,Desserts,36,14,1440.635,265.36,False,1,2022,1,False,1175.275,0.8158034477851781
2022-01-17,BR003,Guadalajara,Guadalajara,Beverages,36,29,1631.56,289.41,False,1,2022,1,False,1342.1499999999999,0.8226176174949128
2022-01-17,BR003,Guadalajara,Guadalajara,Alcohol,36,15,1741.34,372.89,False,1,2022,1,False,1368.4499999999998,0.7858603144704652
2022-01-17,BR004,Monterrey,Monterrey,Starters,29,15,1374.5,382.08,False,1,2022,1,False,992.4200000000001,0.7220225536558749
2022-01-17,BR004,Monterrey,Monterrey,Main Course,29,26,4814.52,1497.24,False,1,2022,1,False,3317.2800000000007,0.6890157274245409
2022-01-17,BR004,Monterrey,Monterrey,Desserts,29,12,941.23,225.65,False,1,2022,1,False,715.58,0.7602605101834834
2022-01-17,BR004,Monterrey,Monterrey,Beverages,29,24,1527.35,287.15,False,1,2022,1,False,1240.1999999999998,0.8119946312240154
2022-01-17,BR004,Monterrey,Monterrey,Alcohol,29,12,1466.13,311.81,False,1,2022,1,False,1154.3200000000002,0.7873244528111423
2022-01-18,BR001,Downtown,Mexico City,Starters,58,32,2912.68,827.75,False,1,2022,1,False,2084.93,0.7158115549940262
2022-01-18,BR001,Downtown,Mexico City,Main Course,58,56,10100.46,3145.1,False,1,2022,1,False,6955.359999999999,0.6886181421440211
2022-01-18,BR001,Downtown,Mexico City,Desserts,58,21,1504.56,364.35,False,1,2022,1,False,1140.21,0.7578361780188229
2022-01-18,BR001,Downtown,Mexico City,Beverages,58,52,3045.18,523.9,False,1,2022,1,False,2521.2799999999997,0.827957624836627
2022-01-18,BR001,Downtown,Mexico City,Alcohol,58,28,3566.32,818.15,False,1,2022,1,False,2748.17,0.7705898517239058
2022-01-18,BR002,Polanco,Mexico City,Starters,58,32,2674.84,768.3,False,1,2022,1,False,1906.5400000000002,0.7127678664892106
2022-01-18,BR002,Polanco,Mexico City,Main Course,58,57,9691.84,3199.34,False,1,2022,1,False,6492.5,0.6698934361277116
2022-01-18,BR002,Polanco,Mexico City,Desserts,58,21,1505.4,377.74,False,1,2022,1,False,1127.66,0.7490766573668128
2022-01-18,BR002,Polanco,Mexico City,Beverages,58,50,3038.44,524.58,False,1,2022,1,False,2513.86,0.8273521938889694
2022-01-18,BR002,Polanco,Mexico City,Alcohol,58,28,3233.99,685.12,False,1,2022,1,False,2548.87,0.7881502416519531
2022-01-18,BR003,Guadalajara,Guadalajara,Starters,37,24,2158.2,623.0,False,1,2022,1,False,1535.1999999999998,0.7113335186729682
2022-01-18,BR003,Guadalajara,Guadalajara,Main Course,37,36,6532.73,2004.13,False,1,2022,1,False,4528.599999999999,0.6932170776995222
2022-01-18,BR003,Guadalajara,Guadalajara,Desserts,37,14,1028.61,250.97,False,1,2022,1,False,777.6399999999999,0.7560105384936954
2022-01-18,BR003,Guadalajara,Guadalajara,Beverages,37,32,1918.73,330.9,False,1,2022,1,False,1587.83,0.8275421763353885
2022-01-18,BR003,Guadalajara,Guadalajara,Alcohol,37,15,1852.78,390.33,False,1,2022,1,False,1462.45,0.7893273891125768
2022-01-18,BR004,Monterrey,Monterrey,Starters,37,22,1864.19,526.8,False,1,2022,1,False,1337.39,0.7174107789442064
2022-01-18,BR004,Monterrey,Monterrey,Main Course,37,37,6497.83,2116.32,False,1,2022,1,False,4381.51,0.6743035751935647
2022-01-18,BR004,Monterrey,Monterrey,Desserts,37,14,1010.86,262.28,False,1,2022,1,False,748.58,0.7405377599271907
2022-01-18,BR004,Monterrey,Monterrey,Beverages,37,33,2030.2,378.25,False,1,2022,1,False,1651.95,0.8136883065707812
2022-01-18,BR004,Monterrey,Monterrey,Alcohol,37,17,2108.01,479.39,False,1,2022,1,False,1628.6200000000003,0.77258646780613
2022-01-19,BR001,Downtown,Mexico City,Starters,54,33,2858.23,820.53,False,1,2022,1,False,2037.7,0.7129237325197763
2022-01-19,BR001,Downtown,Mexico City,Main Course,54,47,8975.55,2978.97,False,1,2022,1,False,5996.58,0.6681016762203988
2022-01-19,BR001,Downtown,Mexico City,Desserts,54,19,1499.29,360.91,False,1,2022,1,False,1138.3799999999999,0.7592793922456629
2022-01-19,BR001,Downtown,Mexico City,Beverages,54,44,2742.86,476.97,False,1,2022,1,False,2265.8900000000003,0.8261048686407619
2022-01-19,BR001,Downtown,Mexico City,Alcohol,54,25,3159.42,695.59,False,1,2022,1,False,2463.83,0.7798361724620342
2022-01-19,BR002,Polanco,Mexico City,Starters,43,24,2078.16,609.89,False,1,2022,1,False,1468.27,0.7065240404973631
2022-01-19,BR002,Polanco,Mexico City,Main Course,43,41,7096.38,2301.27,False,1,2022,1,False,4795.110000000001,0.6757121236461407
2022-01-19,BR002,Polanco,Mexico City,Desserts,43,17,1332.09,319.93,False,1,2022,1,False,1012.1599999999999,0.759828540113656
2022-01-19,BR002,Polanco,Mexico City,Beverages,43,38,2295.05,432.24,False,1,2022,1,False,1862.8100000000002,0.8116642338946864
2022-01-19,BR002,Polanco,Mexico City,Alcohol,43,18,2205.83,506.25,False,1,2022,1,False,1699.58,0.7704945530707262
2022-01-19,BR003,Guadalajara,Guadalajara,Starters,29,18,1575.99,422.21,False,1,2022,1,False,1153.78,0.7320985539248345
2022-01-19,BR003,Guadalajara,Guadalajara,Main Course,29,26,4835.88,1480.53,False,1,2022,1,False,3355.3500000000004,0.6938447604158913
2022-01-19,BR003,Guadalajara,Guadalajara,Desserts,29,11,1440.635,203.6,False,1,2022,1,False,1237.035,0.8586734322017722
2022-01-19,BR003,Guadalajara,Guadalajara,Beverages,29,22,1398.47,263.64,False,1,2022,1,False,1134.83,0.8114796885167361
